"id","reel_number","name","uid","tid","epc","axis_surface","status","reserved"
"930","D1000X019","441000A019",NULL,"E2801170200005F0FA910B5F","35412204000000441000A019","A",NULL,NULL
"931","D1000X020","441000A020",NULL,"E280117020000160FA960B5F","35412204000000441000A020","A",NULL,NULL
"932","D1000X020","441000A020",NULL,"E280117020000100FA960B5F","35412204000000441000A020","A",NULL,NULL
"933","D1000X021","441000A021",NULL,"E280117020001170FA960B5F","35412204000000441000A021","A",NULL,NULL
"934","D1000X021","441000A021",NULL,"E280117020001110FA960B5F","35412204000000441000A021","A",NULL,NULL
"935","D1000X022","441000A022",NULL,"E2801170200011E0FA960B5F","35412204000000441000A022","A",NULL,NULL
"936","D1000X022","441000A022",NULL,"E280117020001180FA960B5F","35412204000000441000A022","A",NULL,NULL
"937","D1000X023","441000A023",NULL,"E2801170200001F0FA960B5F","35412204000000441000A023","A",NULL,NULL
"938","D1000X023","441000A023",NULL,"E280117020000190FA960B5F","35412204000000441000A023","A",NULL,NULL
"939","D1000X024","441000A024",NULL,"E280117020001300FA990B5F","35412204000000441000A024","A",NULL,NULL
"940","D1000X024","441000A024",NULL,"E280117020001360FA990B5F","35412204000000441000A024","A",NULL,NULL
"941","D1000X025","441000A025",NULL,"E280117020000370FA990B5F","35412204000000441000A025","A",NULL,NULL
"942","D1000X025","441000A025",NULL,"E280117020000310FA990B5F","35412204000000441000A025","A",NULL,NULL
"943","D1000X026","441000A026",NULL,"E2801170200003E0FA990B5F","35412204000000441000A026","A",NULL,NULL
"944","D1000X026","441000A026",NULL,"E280117020000380FA990B5F","35412204000000441000A026","A",NULL,NULL
"945","D1000X027","441000A027",NULL,"E280117020001390FA990B5F","35412204000000441000A027","A",NULL,NULL
"946","D1000X027","441000A027",NULL,"E2801170200013F0FA990B5F","35412204000000441000A027","A",NULL,NULL
"947","D1000X028","441000A028",NULL,"E280117020000500FA9B0B5F","35412204000000441000A028","A",NULL,NULL
"948","D1000X028","441000A028",NULL,"E280117020000560FA9B0B5F","35412204000000441000A028","A",NULL,NULL
"949","D1000X029","441000A029",NULL,"E280117020001570FA9B0B5F","35412204000000441000A029","A",NULL,NULL
"950","D1000X029","441000A029",NULL,"E280117020001510FA9B0B5F","35412204000000441000A029","A",NULL,NULL
"951","D1000X030","441000A030",NULL,"E280117020001580FA9B0B5F","35412204000000441000A030","A",NULL,NULL
"952","D1000X030","441000A030",NULL,"E2801170200015E0FA9B0B5F","35412204000000441000A030","A",NULL,NULL
"953","D1000X031","441000A031",NULL,"E2801170200005F0FA9B0B5F","35412204000000441000A031","A",NULL,NULL
"954","D1000X031","441000A031",NULL,"E280117020000590FA9B0B5F","35412204000000441000A031","A",NULL,NULL
"955","D1000X032","441000A032",NULL,"E280117020000100FAA00B5F","35412204000000441000A032","A",NULL,NULL
"956","D1000X032","441000A032",NULL,"E280117020000160FAA00B5F","35412204000000441000A032","A",NULL,NULL
"957","D1000X033","441000A033",NULL,"E280117020001170FAA00B5F","35412204000000441000A033","A",NULL,NULL
"958","D1000X033","441000A033",NULL,"E280117020001110FAA00B5F","35412204000000441000A033","A",NULL,NULL
"959","D1000X034","441000A034",NULL,"E2801170200011E0FAA00B5F","35412204000000441000A034","A",NULL,NULL
"960","D1000X034","441000A034",NULL,"E280117020001180FAA00B5F","35412204000000441000A034","A",NULL,NULL
"961","D1000X035","441000A035",NULL,"E2801170200001F0FAA00B5F","35412204000000441000A035","A",NULL,NULL
"962","D1000X035","441000A035",NULL,"E280117020000190FAA00B5F","35412204000000441000A035","A",NULL,NULL
"963","D1000X036","441000A036",NULL,"E280117020000300FAA40B5F","35412204000000441000A036","A",NULL,NULL
"964","D1000X036","441000A036",NULL,"E280117020000360FAA40B5F","35412204000000441000A036","A",NULL,NULL
"965","D1000X037","441000A037",NULL,"E280117020001310FAA40B5F","35412204000000441000A037","A",NULL,NULL
"966","D1000X037","441000A037",NULL,"E280117020001370FAA40B5F","35412204000000441000A037","A",NULL,NULL
"967","D1000X038","441000A038",NULL,"E2801170200013E0FAA40B5F","35412204000000441000A038","A",NULL,NULL
"968","D1000X038","441000A038",NULL,"E280117020001380FAA40B5F","35412204000000441000A038","A",NULL,NULL
"969","D1000X039","441000A039",NULL,"E2801170200003F0FAA40B5F","35412204000000441000A039","A",NULL,NULL
"970","D1000X039","441000A039",NULL,"E280117020000390FAA40B5F","35412204000000441000A039","A",NULL,NULL
"971","D1000X040","441000A040",NULL,"E280117020000500FAA70B5F","35412204000000441000A040","A",NULL,NULL
"972","D1000X040","441000A040",NULL,"E280117020000560FAA70B5F","35412204000000441000A040","A",NULL,NULL
"973","D1000X041","441000A041",NULL,"E280117020001510FAA70B5F","35412204000000441000A041","A",NULL,NULL
"974","D1000X041","441000A041",NULL,"E280117020001570FAA70B5F","35412204000000441000A041","A",NULL,NULL
"975","D1000X042","441000A042",NULL,"E280117020001580FAA70B5F","35412204000000441000A042","A",NULL,NULL
"976","D1000X042","441000A042",NULL,"E2801170200015E0FAA70B5F","35412204000000441000A042","A",NULL,NULL
"977","D1000X043","441000A043",NULL,"E280117020000590FAA70B5F","35412204000000441000A043","A",NULL,NULL
"978","D1000X043","441000A043",NULL,"E2801170200005F0FAA70B5F","35412204000000441000A043","A",NULL,NULL
"979","D1000X044","441000A044",NULL,"E280117020001100FAAD0B5F","35412204000000441000A044","A",NULL,NULL
"980","D1000X044","441000A044",NULL,"E280117020001160FAAD0B5F","35412204000000441000A044","A",NULL,NULL
"981","D1000X045","441000A045",NULL,"E280117020000170FAAD0B5F","35412204000000441000A045","A",NULL,NULL
"982","D1000X045","441000A045",NULL,"E280117020000110FAAD0B5F","35412204000000441000A045","A",NULL,NULL
"983","D1000X046","441000A046",NULL,"E280117020000180FAAD0B5F","35412204000000441000A046","A",NULL,NULL
"984","D1000X046","441000A046",NULL,"E2801170200001E0FAAD0B5F","35412204000000441000A046","A",NULL,NULL
"985","D1000X047","441000A047",NULL,"E280117020001190FAAD0B5F","35412204000000441000A047","A",NULL,NULL
"986","D1000X047","441000A047",NULL,"E2801170200011F0FAAD0B5F","35412204000000441000A047","A",NULL,NULL
"987","D1000X048","441000A048",NULL,"E280117020001360FAB10B5F","35412204000000441000A048","A",NULL,NULL
"988","D1000X048","441000A048",NULL,"E280117020001300FAB10B5F","35412204000000441000A048","A",NULL,NULL
"989","D1000X049","441000A049",NULL,"E280117020000370FAB10B5F","35412204000000441000A049","A",NULL,NULL
"990","D1000X049","441000A049",NULL,"E280117020000310FAB10B5F","35412204000000441000A049","A",NULL,NULL
"991","D1000X050","441000A050",NULL,"E280117020000380FAB10B5F","35412204000000441000A050","A",NULL,NULL
"992","D1000X050","441000A050",NULL,"E2801170200003E0FAB10B5F","35412204000000441000A050","A",NULL,NULL
"993","D1000X051","441000A051",NULL,"E280117020001390FAB10B5F","35412204000000441000A051","A",NULL,NULL
"994","D1000X051","441000A051",NULL,"E2801170200013F0FAB10B5F","35412204000000441000A051","A",NULL,NULL
"995","D1000X052","441000A052",NULL,"E280117020001560FAB40B5F","35412204000000441000A052","A",NULL,NULL
"996","D1000X052","441000A052",NULL,"E280117020001500FAB40B5F","35412204000000441000A052","A",NULL,NULL
"997","D1000X053","441000A053",NULL,"E280117020000570FAB40B5F","35412204000000441000A053","A",NULL,NULL
"998","D1000X053","441000A053",NULL,"E280117020000510FAB40B5F","35412204000000441000A053","A",NULL,NULL
"999","D1000X054","441000A054",NULL,"E280117020000580FAB40B5F","35412204000000441000A054","A",NULL,NULL
"1000","D1000X054","441000A054",NULL,"E2801170200005E0FAB40B5F","35412204000000441000A054","A",NULL,NULL
"1001","D1000X055","441000A055",NULL,"E280117020001590FAB40B5F","35412204000000441000A055","A",NULL,NULL
"1002","D1000X055","441000A055",NULL,"E2801170200015F0FAB40B5F","35412204000000441000A055","A",NULL,NULL
"1003","D1000X056","441000A056",NULL,"E280117020001100FABA0B5F","35412204000000441000A056","A",NULL,NULL
"1004","D1000X056","441000A056",NULL,"E280117020001160FABA0B5F","35412204000000441000A056","A",NULL,NULL
"1005","D1000X057","441000A057",NULL,"E280117020000170FABA0B5F","35412204000000441000A057","A",NULL,NULL
"1006","D1000X057","441000A057",NULL,"E280117020000110FABA0B5F","35412204000000441000A057","A",NULL,NULL
"1007","D1000X058","441000A058",NULL,"E2801170200001E0FABA0B5F","35412204000000441000A058","A",NULL,NULL
"1008","D1000X058","441000A058",NULL,"E280117020000180FABA0B5F","35412204000000441000A058","A",NULL,NULL
"1009","D1000X059","441000A059",NULL,"E280117020001190FABA0B5F","35412204000000441000A059","A",NULL,NULL
"1010","D1000X059","441000A059",NULL,"E2801170200011F0FABA0B5F","35412204000000441000A059","A",NULL,NULL
"1011","D1000X060","441000A060",NULL,"E280117020001360FABE0B5F","35412204000000441000A060","A",NULL,NULL
"1012","D1000X060","441000A060",NULL,"E280117020001300FABE0B5F","35412204000000441000A060","A",NULL,NULL
"1013","D1000X061","441000A061",NULL,"E280117020000370FABE0B5F","35412204000000441000A061","A",NULL,NULL
"1014","D1000X061","441000A061",NULL,"E280117020000310FABE0B5F","35412204000000441000A061","A",NULL,NULL
"1015","D1000X062","441000A062",NULL,"E2801170200003E0FABE0B5F","35412204000000441000A062","A",NULL,NULL
"1016","D1000X062","441000A062",NULL,"E280117020000380FABE0B5F","35412204000000441000A062","A",NULL,NULL
"1017","D1000X063","441000A063",NULL,"E2801170200013F0FABE0B5F","35412204000000441000A063","A",NULL,NULL
"1018","D1000X063","441000A063",NULL,"E280117020001390FABE0B5F","35412204000000441000A063","A",NULL,NULL
"1019","D1000X064","441000A064",NULL,"E280117020000500FAC10B5F","35412204000000441000A064","A",NULL,NULL
"1020","D1000X064","441000A064",NULL,"E280117020000560FAC10B5F","35412204000000441000A064","A",NULL,NULL
"1021","D1000X065","441000A065",NULL,"E280117020001570FAC10B5F","35412204000000441000A065","A",NULL,NULL
"1022","D1000X065","441000A065",NULL,"E280117020001510FAC10B5F","35412204000000441000A065","A",NULL,NULL
"1023","D1000X066","441000A066",NULL,"E2801170200015E0FAC10B5F","35412204000000441000A066","A",NULL,NULL
"1024","D1000X066","441000A066",NULL,"E280117020001580FAC10B5F","35412204000000441000A066","A",NULL,NULL
"1025","D1000X067","441000A067",NULL,"E2801170200005F0FAC10B5F","35412204000000441000A067","A",NULL,NULL
"1026","D1000X067","441000A067",NULL,"E280117020000590FAC10B5F","35412204000000441000A067","A",NULL,NULL
"1027","D1000X068","441000A068",NULL,"E280117020001160FAC70B5F","35412204000000441000A068","A",NULL,NULL
"1028","D1000X068","441000A068",NULL,"E280117020001100FAC70B5F","35412204000000441000A068","A",NULL,NULL
"1029","D1000X069","441000A069",NULL,"E280117020000170FAC70B5F","35412204000000441000A069","A",NULL,NULL
"1030","D1000X069","441000A069",NULL,"E280117020000110FAC70B5F","35412204000000441000A069","A",NULL,NULL
"1031","D1000X070","441000A070",NULL,"E2801170200001E0FAC70B5F","35412204000000441000A070","A",NULL,NULL
"1032","D1000X070","441000A070",NULL,"E280117020000180FAC70B5F","35412204000000441000A070","A",NULL,NULL
"1033","D1000X071","441000A071",NULL,"E2801170200011F0FAC70B5F","35412204000000441000A071","A",NULL,NULL
"1034","D1000X071","441000A071",NULL,"E280117020001190FAC70B5F","35412204000000441000A071","A",NULL,NULL
"1035","D1000X072","441000A072",NULL,"E280117020001360FACA0B5F","35412204000000441000A072","A",NULL,NULL
"1036","D1000X072","441000A072",NULL,"E280117020001300FACA0B5F","35412204000000441000A072","A",NULL,NULL
"1037","D1000X073","441000A073",NULL,"E280117020000310FACA0B5F","35412204000000441000A073","A",NULL,NULL
"1038","D1000X073","441000A073",NULL,"E280117020000370FACA0B5F","35412204000000441000A073","A",NULL,NULL
"1039","D1000X074","441000A074",NULL,"E280117020000380FACA0B5F","35412204000000441000A074","A",NULL,NULL
"1040","D1000X074","441000A074",NULL,"E2801170200003E0FACA0B5F","35412204000000441000A074","A",NULL,NULL
"1041","D1000X075","441000A075",NULL,"E2801170200013F0FACA0B5F","35412204000000441000A075","A",NULL,NULL
"1042","D1000X075","441000A075",NULL,"E280117020001390FACA0B5F","35412204000000441000A075","A",NULL,NULL
"1043","D1000X076","441000A076",NULL,"E280117020000500FACD0B5F","35412204000000441000A076","A",NULL,NULL
"1044","D1000X076","441000A076",NULL,"E280117020000560FACD0B5F","35412204000000441000A076","A",NULL,NULL
"1045","D1000X077","441000A077",NULL,"E280117020001570FACD0B5F","35412204000000441000A077","A",NULL,NULL
"1046","D1000X077","441000A077",NULL,"E280117020001510FACD0B5F","35412204000000441000A077","A",NULL,NULL
"1047","D1000X078","441000A078",NULL,"E2801170200015E0FACD0B5F","35412204000000441000A078","A",NULL,NULL
"1048","D1000X078","441000A078",NULL,"E280117020001580FACD0B5F","35412204000000441000A078","A",NULL,NULL
"1049","D1000X079","441000A079",NULL,"E2801170200005F0FACD0B5F","35412204000000441000A079","A",NULL,NULL
"1050","D1000X079","441000A079",NULL,"E280117020000590FACD0B5F","35412204000000441000A079","A",NULL,NULL
"1051","D1000X080","441000A080",NULL,"E280117020000160FAD20B5F","35412204000000441000A080","A",NULL,NULL
"1052","D1000X080","441000A080",NULL,"E280117020000100FAD20B5F","35412204000000441000A080","A",NULL,NULL
"1053","D1000X081","441000A081",NULL,"E280117020001110FAD20B5F","35412204000000441000A081","A",NULL,NULL
"1054","D1000X081","441000A081",NULL,"E280117020001170FAD20B5F","35412204000000441000A081","A",NULL,NULL
"1055","D1000X082","441000A082",NULL,"E280117020001180FAD20B5F","35412204000000441000A082","A",NULL,NULL
"1056","D1000X082","441000A082",NULL,"E2801170200011E0FAD20B5F","35412204000000441000A082","A",NULL,NULL
"1057","D1000X083","441000A083",NULL,"E2801170200001F0FAD20B5F","35412204000000441000A083","A",NULL,NULL
"1058","D1000X083","441000A083",NULL,"E280117020000190FAD20B5F","35412204000000441000A083","A",NULL,NULL
"1059","D1000X084","441000A084",NULL,"E280117020000360FAD50B5F","35412204000000441000A084","A",NULL,NULL
"1060","D1000X084","441000A084",NULL,"E280117020000300FAD50B5F","35412204000000441000A084","A",NULL,NULL
"1061","D1000X085","441000A085",NULL,"E280117020001310FAD50B5F","35412204000000441000A085","A",NULL,NULL
"1062","D1000X085","441000A085",NULL,"E280117020001370FAD50B5F","35412204000000441000A085","A",NULL,NULL
"1063","D1000X086","441000A086",NULL,"E2801170200013E0FAD50B5F","35412204000000441000A086","A",NULL,NULL
"1064","D1000X086","441000A086",NULL,"E280117020001380FAD50B5F","35412204000000441000A086","A",NULL,NULL
"1065","D1000X087","441000A087",NULL,"E2801170200003F0FAD50B5F","35412204000000441000A087","A",NULL,NULL
"1066","D1000X087","441000A087",NULL,"E280117020000390FAD50B5F","35412204000000441000A087","A",NULL,NULL
"1067","D1000X088","441000A088",NULL,"E280117020001560FAD80B5F","35412204000000441000A088","A",NULL,NULL
"1068","D1000X088","441000A088",NULL,"E280117020001500FAD80B5F","35412204000000441000A088","A",NULL,NULL
"1069","D1000X089","441000A089",NULL,"E280117020000570FAD80B5F","35412204000000441000A089","A",NULL,NULL
"1070","D1000X089","441000A089",NULL,"E280117020000510FAD80B5F","35412204000000441000A089","A",NULL,NULL
"1071","D1000X090","441000A090",NULL,"E280117020000580FAD80B5F","35412204000000441000A090","A",NULL,NULL
"1072","D1000X090","441000A090",NULL,"E2801170200005E0FAD80B5F","35412204000000441000A090","A",NULL,NULL
"1073","D1000X091","441000A091",NULL,"E280117020001590FAD80B5F","35412204000000441000A091","A",NULL,NULL
"1074","D1000X091","441000A091",NULL,"E2801170200015F0FAD80B5F","35412204000000441000A091","A",NULL,NULL
"1075","D1000X092","441000A092",NULL,"E280117020001160FADC0B5F","35412204000000441000A092","A",NULL,NULL
"1076","D1000X092","441000A092",NULL,"E280117020001100FADC0B5F","35412204000000441000A092","A",NULL,NULL
"1077","D1000X093","441000A093",NULL,"E280117020000110FADC0B5F","35412204000000441000A093","A",NULL,NULL
"1078","D1000X093","441000A093",NULL,"E280117020000170FADC0B5F","35412204000000441000A093","A",NULL,NULL
"1079","D1000X094","441000A094",NULL,"E280117020000180FADC0B5F","35412204000000441000A094","A",NULL,NULL
"1080","D1000X094","441000A094",NULL,"E2801170200001E0FADC0B5F","35412204000000441000A094","A",NULL,NULL
"1081","D1000X095","441000A095",NULL,"E280117020001190FADC0B5F","35412204000000441000A095","A",NULL,NULL
"1082","D1000X095","441000A095",NULL,"E2801170200011F0FADC0B5F","35412204000000441000A095","A",NULL,NULL
"1083","D1000X096","441000A096",NULL,"E280117020001360FADE0B5F","35412204000000441000A096","A",NULL,NULL
"1084","D1000X096","441000A096",NULL,"E280117020001300FADE0B5F","35412204000000441000A096","A",NULL,NULL
"1085","D1000X097","441000A097",NULL,"E280117020000370FADE0B5F","35412204000000441000A097","A",NULL,NULL
"1086","D1000X097","441000A097",NULL,"E280117020000310FADE0B5F","35412204000000441000A097","A",NULL,NULL
"1087","D1000X098","441000A098",NULL,"E280117020000380FADE0B5F","35412204000000441000A098","A",NULL,NULL
"1088","D1000X098","441000A098",NULL,"E2801170200003E0FADE0B5F","35412204000000441000A098","A",NULL,NULL
"1089","D1000X099","441000A099",NULL,"E2801170200013F0FADE0B5F","35412204000000441000A099","A",NULL,NULL
"1090","D1000X099","441000A099",NULL,"E280117020001390FADE0B5F","35412204000000441000A099","A",NULL,NULL
"1091","D1000X100","441000A100",NULL,"E280117020000500FAE00B5F","35412204000000441000A100","A",NULL,NULL
"1092","D1000X100","441000A100",NULL,"E280117020000560FAE00B5F","35412204000000441000A100","A",NULL,NULL
"1093","D1000X101","441000A101",NULL,"E280117020001570FAE00B5F","35412204000000441000A101","A",NULL,NULL
"1094","D1000X101","441000A101",NULL,"E280117020001510FAE00B5F","35412204000000441000A101","A",NULL,NULL
"1095","D1000X102","441000A102",NULL,"E280117020001580FAE00B5F","35412204000000441000A102","A",NULL,NULL
"1096","D1000X102","441000A102",NULL,"E2801170200015E0FAE00B5F","35412204000000441000A102","A",NULL,NULL
"1097","D1000X103","441000A103",NULL,"E2801170200005F0FAE00B5F","35412204000000441000A103","A",NULL,NULL
"1098","D1000X103","441000A103",NULL,"E280117020000590FAE00B5F","35412204000000441000A103","A",NULL,NULL
"1099","D1000X104","441000A104",NULL,"E28011702000149FFADF0B5F","35412204000000441000A104","A",NULL,NULL
"1100","D1000X104","441000A104",NULL,"E2801170200014FFFADF0B5F","35412204000000441000A104","A",NULL,NULL
