"sn","seqno","antenna","command","commandstring","count","count_rssi","count_start","count_transfer","device_ip","device_mac","tid","epc","max_rssi","min_rssi","offline_data","operation","output_mode","rssi","timestamp","usr","version","received","count_gap","interval_time","rssi_average","rssi_median","speed_average","speed_gap","speed_median","rawdata"
"1452024","94740","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:11:16.154","2020-11-27 12:11:16.154","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:11:16.152",,"10002","2023-11-29 18:19:00.612","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450276154,""count_transfer"":1606450276154,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94740,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276152,""usr"":"""",""version"":10002}"
"1452025","61956","1","35","URC_CMD_RFID_Inven_Receive","1","-31","2020-11-27 12:15:45.801","2020-11-27 12:15:45.801","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-31","-31","0","0","1","-31","2020-11-27 12:15:45.798",,"10002","2023-11-29 18:19:00.630","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-31,""count_start"":1606450545801,""count_transfer"":1606450545801,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-3100,""min_rssi"":-3100,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3100,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61956,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450545798,""usr"":"""",""version"":10002}"
"1452026","61957","1","35","URC_CMD_RFID_Inven_Receive","1","-46","2020-11-27 12:15:45.810","2020-11-27 12:15:45.810","192.168.249.51","14:00:8b:c2:27:f9","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-45.8","-45.8","0","0","1","-45.8","2020-11-27 12:15:45.810",,"10002","2023-11-29 18:19:00.630","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-46,""count_start"":1606450545810,""count_transfer"":1606450545810,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-4580,""min_rssi"":-4580,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4580,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61957,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1606450545810,""usr"":"""",""version"":10002}"
"1452027","94741","1","35","URC_CMD_RFID_Inven_Receive","1","-53","2020-11-27 12:11:16.165","2020-11-27 12:11:16.165","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-52.4","-52.4","0","0","1","-52.4","2020-11-27 12:11:16.162",,"10002","2023-11-29 18:19:00.657","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-53,""count_start"":1606450276165,""count_transfer"":1606450276165,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-5240,""min_rssi"":-5240,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5240,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94741,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450276162,""usr"":"""",""version"":10002}"
"1452028","94742","1","35","URC_CMD_RFID_Inven_Receive","1","-59","2020-11-27 12:11:16.176","2020-11-27 12:11:16.176","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-58.4","-58.4","0","0","1","-58.4","2020-11-27 12:11:16.172",,"10002","2023-11-29 18:19:00.657","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-59,""count_start"":1606450276176,""count_transfer"":1606450276176,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5840,""min_rssi"":-5840,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5840,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94742,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450276172,""usr"":"""",""version"":10002}"
"1452029","94743","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:11:16.195","2020-11-27 12:11:16.195","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:11:16.195",,"10002","2023-11-29 18:19:00.658","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450276195,""count_transfer"":1606450276195,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94743,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276195,""usr"":"""",""version"":10002}"
"1452030","66508","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:18:59.281","2023-11-29 18:18:59.281","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-24","-24","0","0","1","-24","2023-11-29 18:18:59.272",,"10002","2023-11-29 18:19:00.660","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253139281,""count_transfer"":1701253139281,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2400,""min_rssi"":-2400,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2400,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66508,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139272,""usr"":"""",""version"":10002}"
"1452031","66509","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:18:59.291","2023-11-29 18:18:59.291","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-23.2","-23.2","0","0","1","-23.2","2023-11-29 18:18:59.290",,"10002","2023-11-29 18:19:00.660","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253139291,""count_transfer"":1701253139291,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2320,""min_rssi"":-2320,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2320,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66509,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139290,""usr"":"""",""version"":10002}"
"1452032","61958","1","35","URC_CMD_RFID_Inven_Receive","1","-36","2020-11-27 12:15:45.859","2020-11-27 12:15:45.859","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-35.6","-35.6","0","0","1","-35.6","2020-11-27 12:15:45.850",,"10002","2023-11-29 18:19:00.676","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-36,""count_start"":1606450545859,""count_transfer"":1606450545859,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-3560,""min_rssi"":-3560,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3560,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61958,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450545850,""usr"":"""",""version"":10002}"
"1452033","61959","1","35","URC_CMD_RFID_Inven_Receive","1","-38","2020-11-27 12:15:45.868","2020-11-27 12:15:45.868","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-37.8","-37.8","0","0","1","-37.8","2020-11-27 12:15:45.861",,"10002","2023-11-29 18:19:00.676","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-38,""count_start"":1606450545868,""count_transfer"":1606450545868,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-3780,""min_rssi"":-3780,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3780,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61959,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450545861,""usr"":"""",""version"":10002}"
"1452034","94744","1","35","URC_CMD_RFID_Inven_Receive","1","-53","2020-11-27 12:11:16.214","2020-11-27 12:11:16.214","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-52.4","-52.4","0","0","1","-52.4","2020-11-27 12:11:16.205",,"10002","2023-11-29 18:19:00.684","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-53,""count_start"":1606450276214,""count_transfer"":1606450276214,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-5240,""min_rssi"":-5240,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5240,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94744,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450276205,""usr"":"""",""version"":10002}"
"1452035","94745","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:11:16.224","2020-11-27 12:11:16.224","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-24.2","-24.2","0","0","1","-24.2","2020-11-27 12:11:16.216",,"10002","2023-11-29 18:19:00.684","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450276224,""count_transfer"":1606450276224,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2420,""min_rssi"":-2420,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2420,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94745,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276216,""usr"":"""",""version"":10002}"
"1452036","94746","1","35","URC_CMD_RFID_Inven_Receive","1","-59","2020-11-27 12:11:16.232","2020-11-27 12:11:16.232","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59","-59","0","0","1","-59","2020-11-27 12:11:16.226",,"10002","2023-11-29 18:19:00.685","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-59,""count_start"":1606450276232,""count_transfer"":1606450276232,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5900,""min_rssi"":-5900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94746,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450276226,""usr"":"""",""version"":10002}"
"1452037","66510","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:18:59.330","2023-11-29 18:18:59.330","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-24","-24","0","0","1","-24","2023-11-29 18:18:59.322",,"10002","2023-11-29 18:19:00.707","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253139330,""count_transfer"":1701253139330,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2400,""min_rssi"":-2400,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2400,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66510,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139322,""usr"":"""",""version"":10002}"
"1452038","61960","1","35","URC_CMD_RFID_Inven_Receive","1","-27","2020-11-27 12:15:45.920","2020-11-27 12:15:45.920","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-26.7","-26.7","0","0","1","-26.7","2020-11-27 12:15:45.920",,"10002","2023-11-29 18:19:00.725","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-27,""count_start"":1606450545920,""count_transfer"":1606450545920,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2670,""min_rssi"":-2670,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2670,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61960,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450545920,""usr"":"""",""version"":10002}"
"1452039","94747","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:11:16.246","2020-11-27 12:11:16.246","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:11:16.240",,"10002","2023-11-29 18:19:00.738","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450276246,""count_transfer"":1606450276246,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94747,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276240,""usr"":"""",""version"":10002}"
"1452040","94748","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2020-11-27 12:11:16.284","2020-11-27 12:11:16.284","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-23.5","-23.5","0","0","1","-23.5","2020-11-27 12:11:16.281",,"10002","2023-11-29 18:19:00.738","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1606450276284,""count_transfer"":1606450276284,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2350,""min_rssi"":-2350,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2350,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94748,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276281,""usr"":"""",""version"":10002}"
"1452041","66511","1","35","URC_CMD_RFID_Inven_Receive","1","-23","2023-11-29 18:18:59.369","2023-11-29 18:18:59.369","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-22.5","-22.5","0","0","1","-22.5","2023-11-29 18:18:59.368",,"10002","2023-11-29 18:19:00.753","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-23,""count_start"":1701253139369,""count_transfer"":1701253139369,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2250,""min_rssi"":-2250,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2250,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66511,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139368,""usr"":"""",""version"":10002}"
"1452042","66512","1","35","URC_CMD_RFID_Inven_Receive","1","-23","2023-11-29 18:18:59.398","2023-11-29 18:18:59.398","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-22.5","-22.5","0","0","1","-22.5","2023-11-29 18:18:59.396",,"10002","2023-11-29 18:19:00.753","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-23,""count_start"":1701253139398,""count_transfer"":1701253139398,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2250,""min_rssi"":-2250,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2250,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66512,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139396,""usr"":"""",""version"":10002}"
"1452043","61961","1","35","URC_CMD_RFID_Inven_Receive","1","-49","2020-11-27 12:15:45.939","2020-11-27 12:15:45.939","192.168.249.51","14:00:8b:c2:27:f9","E280110520007B8EA6AD0A68","BBBBBBBBBBBBBB0000000010","-49","-49","0","0","1","-49","2020-11-27 12:15:45.930",,"10002","2023-11-29 18:19:00.756","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-49,""count_start"":1606450545939,""count_transfer"":1606450545939,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000010"",""interval"":1000,""max_rssi"":-4900,""min_rssi"":-4900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61961,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6AD0A68"",""timestamp"":1606450545930,""usr"":"""",""version"":10002}"
